name,date,value,source
RGB,2024-01,0.73,ESRI esri_ci1_0907.xlsx col14
RGB,2024-02,0.71,ESRI esri_ci1_0907.xlsx col14
RGB,2024-03,0.73,ESRI esri_ci1_0907.xlsx col14
RGB,2024-04,0.87,ESRI esri_ci1_0907.xlsx col14
RGB,2024-05,1.07,ESRI esri_ci1_0907.xlsx col14
RGB,2024-06,1.05,ESRI esri_ci1_0907.xlsx col14
RGB,2024-07,1.05,ESRI esri_ci1_0907.xlsx col14
RGB,2024-08,0.89,ESRI esri_ci1_0907.xlsx col14
RGB,2024-09,0.86,ESRI esri_ci1_0907.xlsx col14
RGB,2024-10,0.94,ESRI esri_ci1_0907.xlsx col14
RGB,2024-11,1.05,ESRI esri_ci1_0907.xlsx col14
RGB,2024-12,1.09,ESRI esri_ci1_0907.xlsx col14
RGB,2025-01,1.25,ESRI esri_ci1_0907.xlsx col14
RGB,2025-02,1.37,ESRI esri_ci1_0907.xlsx col14
RGB,2025-03,1.49,ESRI esri_ci1_0907.xlsx col14
RGB,2025-04,1.31,ESRI esri_ci1_0907.xlsx col14
RGB,2025-05,1.5,ESRI esri_ci1_0907.xlsx col14
RGB,2025-06,1.42,ESRI esri_ci1_0907.xlsx col14
RGB,2025-07,1.55,ESRI esri_ci1_0907.xlsx col14
RGB,2025-08,1.6,ESRI esri_ci1_0907.xlsx col14
RGB,2025-09,1.65,ESRI esri_ci1_0907.xlsx col14
RGB,2025-10,1.66,ESRI esri_ci1_0907.xlsx col14
RGB,2025-11,1.81,ESRI esri_ci1_0907.xlsx col14
RGB,2025-12,2.06,ESRI esri_ci1_0907.xlsx col14
RGB,2026-01,2.24,ESRI esri_ci1_0907.xlsx col14
RGB,2026-02,2.11,ESRI esri_ci1_0907.xlsx col14
RGB,2026-03,2.35,ESRI esri_ci1_0907.xlsx col14
RGB,2026-04,2.52,ESRI esri_ci1_0907.xlsx col14
RGB,2026-05,2.65,ESRI esri_ci1_0907.xlsx col14
RGB,2026-06,2.67,ESRI esri_ci1_0907.xlsx col14
RGB,2026-07,2.79,ESRI esri_ci1_0907.xlsx col14
US_RGB,2008-01,3.74,OECD FINMARK USA IRLT
US_RGB,2008-02,3.74,OECD FINMARK USA IRLT
US_RGB,2008-03,3.51,OECD FINMARK USA IRLT
US_RGB,2008-04,3.68,OECD FINMARK USA IRLT
US_RGB,2008-05,3.88,OECD FINMARK USA IRLT
US_RGB,2008-06,4.1,OECD FINMARK USA IRLT
US_RGB,2008-07,4.01,OECD FINMARK USA IRLT
US_RGB,2008-08,3.89,OECD FINMARK USA IRLT
US_RGB,2008-09,3.69,OECD FINMARK USA IRLT
US_RGB,2008-10,3.81,OECD FINMARK USA IRLT
US_RGB,2008-11,3.53,OECD FINMARK USA IRLT
US_RGB,2008-12,2.42,OECD FINMARK USA IRLT
US_RGB,2009-01,2.52,OECD FINMARK USA IRLT
US_RGB,2009-02,2.87,OECD FINMARK USA IRLT
US_RGB,2009-03,2.82,OECD FINMARK USA IRLT
US_RGB,2009-04,2.93,OECD FINMARK USA IRLT
US_RGB,2009-05,3.29,OECD FINMARK USA IRLT
US_RGB,2009-06,3.72,OECD FINMARK USA IRLT
US_RGB,2009-07,3.56,OECD FINMARK USA IRLT
US_RGB,2009-08,3.59,OECD FINMARK USA IRLT
US_RGB,2009-09,3.4,OECD FINMARK USA IRLT
US_RGB,2009-10,3.39,OECD FINMARK USA IRLT
US_RGB,2009-11,3.4,OECD FINMARK USA IRLT
US_RGB,2009-12,3.59,OECD FINMARK USA IRLT
US_RGB,2010-01,3.73,OECD FINMARK USA IRLT
US_RGB,2010-02,3.69,OECD FINMARK USA IRLT
US_RGB,2010-03,3.73,OECD FINMARK USA IRLT
US_RGB,2010-04,3.85,OECD FINMARK USA IRLT
US_RGB,2010-05,3.42,OECD FINMARK USA IRLT
US_RGB,2010-06,3.2,OECD FINMARK USA IRLT
US_RGB,2010-07,3.01,OECD FINMARK USA IRLT
US_RGB,2010-08,2.7,OECD FINMARK USA IRLT
US_RGB,2010-09,2.65,OECD FINMARK USA IRLT
US_RGB,2010-10,2.54,OECD FINMARK USA IRLT
US_RGB,2010-11,2.76,OECD FINMARK USA IRLT
US_RGB,2010-12,3.29,OECD FINMARK USA IRLT
US_RGB,2011-01,3.39,OECD FINMARK USA IRLT
US_RGB,2011-02,3.58,OECD FINMARK USA IRLT
US_RGB,2011-03,3.41,OECD FINMARK USA IRLT
US_RGB,2011-04,3.46,OECD FINMARK USA IRLT
US_RGB,2011-05,3.17,OECD FINMARK USA IRLT
US_RGB,2011-06,3.0,OECD FINMARK USA IRLT
US_RGB,2011-07,3.0,OECD FINMARK USA IRLT
US_RGB,2011-08,2.3,OECD FINMARK USA IRLT
US_RGB,2011-09,1.98,OECD FINMARK USA IRLT
US_RGB,2011-10,2.15,OECD FINMARK USA IRLT
US_RGB,2011-11,2.01,OECD FINMARK USA IRLT
US_RGB,2011-12,1.98,OECD FINMARK USA IRLT
US_RGB,2012-01,1.97,OECD FINMARK USA IRLT
US_RGB,2012-02,1.97,OECD FINMARK USA IRLT
US_RGB,2012-03,2.17,OECD FINMARK USA IRLT
US_RGB,2012-04,2.05,OECD FINMARK USA IRLT
US_RGB,2012-05,1.8,OECD FINMARK USA IRLT
US_RGB,2012-06,1.62,OECD FINMARK USA IRLT
US_RGB,2012-07,1.53,OECD FINMARK USA IRLT
US_RGB,2012-08,1.68,OECD FINMARK USA IRLT
US_RGB,2012-09,1.72,OECD FINMARK USA IRLT
US_RGB,2012-10,1.75,OECD FINMARK USA IRLT
US_RGB,2012-11,1.65,OECD FINMARK USA IRLT
US_RGB,2012-12,1.72,OECD FINMARK USA IRLT
US_RGB,2013-01,1.91,OECD FINMARK USA IRLT
US_RGB,2013-02,1.98,OECD FINMARK USA IRLT
US_RGB,2013-03,1.96,OECD FINMARK USA IRLT
US_RGB,2013-04,1.76,OECD FINMARK USA IRLT
US_RGB,2013-05,1.93,OECD FINMARK USA IRLT
US_RGB,2013-06,2.3,OECD FINMARK USA IRLT
US_RGB,2013-07,2.58,OECD FINMARK USA IRLT
US_RGB,2013-08,2.74,OECD FINMARK USA IRLT
US_RGB,2013-09,2.81,OECD FINMARK USA IRLT
US_RGB,2013-10,2.62,OECD FINMARK USA IRLT
US_RGB,2013-11,2.72,OECD FINMARK USA IRLT
US_RGB,2013-12,2.9,OECD FINMARK USA IRLT
US_RGB,2014-01,2.86,OECD FINMARK USA IRLT
US_RGB,2014-02,2.71,OECD FINMARK USA IRLT
US_RGB,2014-03,2.72,OECD FINMARK USA IRLT
US_RGB,2014-04,2.71,OECD FINMARK USA IRLT
US_RGB,2014-05,2.56,OECD FINMARK USA IRLT
US_RGB,2014-06,2.6,OECD FINMARK USA IRLT
US_RGB,2014-07,2.54,OECD FINMARK USA IRLT
US_RGB,2014-08,2.42,OECD FINMARK USA IRLT
US_RGB,2014-09,2.53,OECD FINMARK USA IRLT
US_RGB,2014-10,2.3,OECD FINMARK USA IRLT
US_RGB,2014-11,2.33,OECD FINMARK USA IRLT
US_RGB,2014-12,2.21,OECD FINMARK USA IRLT
US_RGB,2015-01,1.88,OECD FINMARK USA IRLT
US_RGB,2015-02,1.98,OECD FINMARK USA IRLT
US_RGB,2015-03,2.04,OECD FINMARK USA IRLT
US_RGB,2015-04,1.94,OECD FINMARK USA IRLT
US_RGB,2015-05,2.2,OECD FINMARK USA IRLT
US_RGB,2015-06,2.36,OECD FINMARK USA IRLT
US_RGB,2015-07,2.32,OECD FINMARK USA IRLT
US_RGB,2015-08,2.17,OECD FINMARK USA IRLT
US_RGB,2015-09,2.17,OECD FINMARK USA IRLT
US_RGB,2015-10,2.07,OECD FINMARK USA IRLT
US_RGB,2015-11,2.26,OECD FINMARK USA IRLT
US_RGB,2015-12,2.24,OECD FINMARK USA IRLT
US_RGB,2016-01,2.09,OECD FINMARK USA IRLT
US_RGB,2016-02,1.78,OECD FINMARK USA IRLT
US_RGB,2016-03,1.89,OECD FINMARK USA IRLT
US_RGB,2016-04,1.81,OECD FINMARK USA IRLT
US_RGB,2016-05,1.81,OECD FINMARK USA IRLT
US_RGB,2016-06,1.64,OECD FINMARK USA IRLT
US_RGB,2016-07,1.5,OECD FINMARK USA IRLT
US_RGB,2016-08,1.56,OECD FINMARK USA IRLT
US_RGB,2016-09,1.63,OECD FINMARK USA IRLT
US_RGB,2016-10,1.76,OECD FINMARK USA IRLT
US_RGB,2016-11,2.14,OECD FINMARK USA IRLT
US_RGB,2016-12,2.49,OECD FINMARK USA IRLT
US_RGB,2017-01,2.43,OECD FINMARK USA IRLT
US_RGB,2017-02,2.42,OECD FINMARK USA IRLT
US_RGB,2017-03,2.48,OECD FINMARK USA IRLT
US_RGB,2017-04,2.3,OECD FINMARK USA IRLT
US_RGB,2017-05,2.3,OECD FINMARK USA IRLT
US_RGB,2017-06,2.19,OECD FINMARK USA IRLT
US_RGB,2017-07,2.32,OECD FINMARK USA IRLT
US_RGB,2017-08,2.21,OECD FINMARK USA IRLT
US_RGB,2017-09,2.2,OECD FINMARK USA IRLT
US_RGB,2017-10,2.36,OECD FINMARK USA IRLT
US_RGB,2017-11,2.35,OECD FINMARK USA IRLT
US_RGB,2017-12,2.4,OECD FINMARK USA IRLT
US_RGB,2018-01,2.58,OECD FINMARK USA IRLT
US_RGB,2018-02,2.86,OECD FINMARK USA IRLT
US_RGB,2018-03,2.84,OECD FINMARK USA IRLT
US_RGB,2018-04,2.87,OECD FINMARK USA IRLT
US_RGB,2018-05,2.98,OECD FINMARK USA IRLT
US_RGB,2018-06,2.91,OECD FINMARK USA IRLT
US_RGB,2018-07,2.89,OECD FINMARK USA IRLT
US_RGB,2018-08,2.89,OECD FINMARK USA IRLT
US_RGB,2018-09,3.0,OECD FINMARK USA IRLT
US_RGB,2018-10,3.15,OECD FINMARK USA IRLT
US_RGB,2018-11,3.12,OECD FINMARK USA IRLT
US_RGB,2018-12,2.83,OECD FINMARK USA IRLT
US_RGB,2019-01,2.71,OECD FINMARK USA IRLT
US_RGB,2019-02,2.68,OECD FINMARK USA IRLT
US_RGB,2019-03,2.57,OECD FINMARK USA IRLT
US_RGB,2019-04,2.53,OECD FINMARK USA IRLT
US_RGB,2019-05,2.4,OECD FINMARK USA IRLT
US_RGB,2019-06,2.07,OECD FINMARK USA IRLT
US_RGB,2019-07,2.06,OECD FINMARK USA IRLT
US_RGB,2019-08,1.63,OECD FINMARK USA IRLT
US_RGB,2019-09,1.7,OECD FINMARK USA IRLT
US_RGB,2019-10,1.71,OECD FINMARK USA IRLT
US_RGB,2019-11,1.81,OECD FINMARK USA IRLT
US_RGB,2019-12,1.86,OECD FINMARK USA IRLT
US_RGB,2020-01,1.76,OECD FINMARK USA IRLT
US_RGB,2020-02,1.5,OECD FINMARK USA IRLT
US_RGB,2020-03,0.87,OECD FINMARK USA IRLT
US_RGB,2020-04,0.66,OECD FINMARK USA IRLT
US_RGB,2020-05,0.67,OECD FINMARK USA IRLT
US_RGB,2020-06,0.73,OECD FINMARK USA IRLT
US_RGB,2020-07,0.62,OECD FINMARK USA IRLT
US_RGB,2020-08,0.65,OECD FINMARK USA IRLT
US_RGB,2020-09,0.68,OECD FINMARK USA IRLT
US_RGB,2020-10,0.79,OECD FINMARK USA IRLT
US_RGB,2020-11,0.87,OECD FINMARK USA IRLT
US_RGB,2020-12,0.93,OECD FINMARK USA IRLT
US_RGB,2021-01,1.08,OECD FINMARK USA IRLT
US_RGB,2021-02,1.26,OECD FINMARK USA IRLT
US_RGB,2021-03,1.61,OECD FINMARK USA IRLT
US_RGB,2021-04,1.64,OECD FINMARK USA IRLT
US_RGB,2021-05,1.62,OECD FINMARK USA IRLT
US_RGB,2021-06,1.52,OECD FINMARK USA IRLT
US_RGB,2021-07,1.32,OECD FINMARK USA IRLT
US_RGB,2021-08,1.28,OECD FINMARK USA IRLT
US_RGB,2021-09,1.37,OECD FINMARK USA IRLT
US_RGB,2021-10,1.58,OECD FINMARK USA IRLT
US_RGB,2021-11,1.56,OECD FINMARK USA IRLT
US_RGB,2021-12,1.47,OECD FINMARK USA IRLT
US_RGB,2022-01,1.76,OECD FINMARK USA IRLT
US_RGB,2022-02,1.93,OECD FINMARK USA IRLT
US_RGB,2022-03,2.13,OECD FINMARK USA IRLT
US_RGB,2022-04,2.75,OECD FINMARK USA IRLT
US_RGB,2022-05,2.9,OECD FINMARK USA IRLT
US_RGB,2022-06,3.14,OECD FINMARK USA IRLT
US_RGB,2022-07,2.9,OECD FINMARK USA IRLT
US_RGB,2022-08,2.9,OECD FINMARK USA IRLT
US_RGB,2022-09,3.52,OECD FINMARK USA IRLT
US_RGB,2022-10,3.98,OECD FINMARK USA IRLT
US_RGB,2022-11,3.89,OECD FINMARK USA IRLT
US_RGB,2022-12,3.62,OECD FINMARK USA IRLT
US_RGB,2023-01,3.53,OECD FINMARK USA IRLT
US_RGB,2023-02,3.75,OECD FINMARK USA IRLT
US_RGB,2023-03,3.66,OECD FINMARK USA IRLT
US_RGB,2023-04,3.46,OECD FINMARK USA IRLT
US_RGB,2023-05,3.57,OECD FINMARK USA IRLT
US_RGB,2023-06,3.75,OECD FINMARK USA IRLT
US_RGB,2023-07,3.9,OECD FINMARK USA IRLT
US_RGB,2023-08,4.17,OECD FINMARK USA IRLT
US_RGB,2023-09,4.38,OECD FINMARK USA IRLT
US_RGB,2023-10,4.8,OECD FINMARK USA IRLT
US_RGB,2023-11,4.5,OECD FINMARK USA IRLT
US_RGB,2023-12,4.02,OECD FINMARK USA IRLT
US_RGB,2024-01,4.06,OECD FINMARK USA IRLT
US_RGB,2024-02,4.21,OECD FINMARK USA IRLT
US_RGB,2024-03,4.21,OECD FINMARK USA IRLT
US_RGB,2024-04,4.54,OECD FINMARK USA IRLT
US_RGB,2024-05,4.48,OECD FINMARK USA IRLT
US_RGB,2024-06,4.31,OECD FINMARK USA IRLT
US_RGB,2024-07,4.25,OECD FINMARK USA IRLT
US_RGB,2024-08,3.87,OECD FINMARK USA IRLT
US_RGB,2024-09,3.72,OECD FINMARK USA IRLT
US_RGB,2024-10,4.1,OECD FINMARK USA IRLT
US_RGB,2024-11,4.36,OECD FINMARK USA IRLT
US_RGB,2024-12,4.39,OECD FINMARK USA IRLT
US_RGB,2025-01,4.63,OECD FINMARK USA IRLT
US_RGB,2025-02,4.45,OECD FINMARK USA IRLT
US_RGB,2025-03,4.28,OECD FINMARK USA IRLT
US_RGB,2025-04,4.28,OECD FINMARK USA IRLT
US_RGB,2025-05,4.42,OECD FINMARK USA IRLT
US_RGB,2025-06,4.38,OECD FINMARK USA IRLT
US_RGB,2025-07,4.39,OECD FINMARK USA IRLT
US_RGB,2025-08,4.26,OECD FINMARK USA IRLT
US_RGB,2025-09,4.12,OECD FINMARK USA IRLT
US_RGB,2025-10,4.06,OECD FINMARK USA IRLT
US_RGB,2025-11,4.09,OECD FINMARK USA IRLT
US_RGB,2025-12,4.14,OECD FINMARK USA IRLT
US_RGB,2026-01,4.21,OECD FINMARK USA IRLT
US_RGB,2026-02,4.13,OECD FINMARK USA IRLT
US_RGB,2026-03,4.25,OECD FINMARK USA IRLT
US_RGB,2026-04,4.32,OECD FINMARK USA IRLT
US_RGB,2026-05,4.48,OECD FINMARK USA IRLT
US_RGB,2026-06,4.47,OECD FINMARK USA IRLT
US_RGB,2026-07,4.6,OECD FINMARK USA IRLT
US_RGB,2026-08,4.68,OECD FINMARK USA IRLT
US_WPI,2008-01,90.81110213,OECD KEI USA PP activity=C
US_WPI,2008-02,91.40393425,OECD KEI USA PP activity=C
US_WPI,2008-03,93.45189976,OECD KEI USA PP activity=C
US_WPI,2008-04,94.47588251,OECD KEI USA PP activity=C
US_WPI,2008-05,96.68552951,OECD KEI USA PP activity=C
US_WPI,2008-06,98.08676906,OECD KEI USA PP activity=C
US_WPI,2008-07,100.02694691,OECD KEI USA PP activity=C
US_WPI,2008-08,98.41013204,OECD KEI USA PP activity=C
US_WPI,2008-09,98.57181353,OECD KEI USA PP activity=C
US_WPI,2008-10,95.28428995,OECD KEI USA PP activity=C
US_WPI,2008-11,91.29614659,OECD KEI USA PP activity=C
US_WPI,2008-12,88.43977364999999,OECD KEI USA PP activity=C
US_WPI,2009-01,88.76313662,OECD KEI USA PP activity=C
US_WPI,2009-02,88.33198598999999,OECD KEI USA PP activity=C
US_WPI,2009-03,87.7930477,OECD KEI USA PP activity=C
US_WPI,2009-04,88.49366748,OECD KEI USA PP activity=C
US_WPI,2009-05,89.35596874,OECD KEI USA PP activity=C
US_WPI,2009-06,90.7572083,OECD KEI USA PP activity=C
US_WPI,2009-07,90.05658852,OECD KEI USA PP activity=C
US_WPI,2009-08,91.29614659,OECD KEI USA PP activity=C
US_WPI,2009-09,90.86499596,OECD KEI USA PP activity=C
US_WPI,2009-10,91.02667745,OECD KEI USA PP activity=C
US_WPI,2009-11,91.99676637,OECD KEI USA PP activity=C
US_WPI,2009-12,92.0506602,OECD KEI USA PP activity=C
US_WPI,2010-01,93.29021827,OECD KEI USA PP activity=C
US_WPI,2010-02,92.80517381,OECD KEI USA PP activity=C
US_WPI,2010-03,93.7213689,OECD KEI USA PP activity=C
US_WPI,2010-04,94.42198868,OECD KEI USA PP activity=C
US_WPI,2010-05,94.90703314,OECD KEI USA PP activity=C
US_WPI,2010-06,94.20641337,OECD KEI USA PP activity=C
US_WPI,2010-07,94.15251954,OECD KEI USA PP activity=C
US_WPI,2010-08,94.47588251,OECD KEI USA PP activity=C
US_WPI,2010-09,94.58367017,OECD KEI USA PP activity=C
US_WPI,2010-10,95.55375909,OECD KEI USA PP activity=C
US_WPI,2010-11,96.03880356,OECD KEI USA PP activity=C
US_WPI,2010-12,96.52384802,OECD KEI USA PP activity=C
US_WPI,2011-01,97.6017246,OECD KEI USA PP activity=C
US_WPI,2011-02,98.78738884,OECD KEI USA PP activity=C
US_WPI,2011-03,100.94314201,OECD KEI USA PP activity=C
US_WPI,2011-04,102.50606306,OECD KEI USA PP activity=C
US_WPI,2011-05,103.42225815,OECD KEI USA PP activity=C
US_WPI,2011-06,102.99110752,OECD KEI USA PP activity=C
US_WPI,2011-07,103.31447049,OECD KEI USA PP activity=C
US_WPI,2011-08,102.7755322,OECD KEI USA PP activity=C
US_WPI,2011-09,103.20668283,OECD KEI USA PP activity=C
US_WPI,2011-10,102.50606306,OECD KEI USA PP activity=C
US_WPI,2011-11,102.72163837,OECD KEI USA PP activity=C
US_WPI,2011-12,102.18270008,OECD KEI USA PP activity=C
US_WPI,2012-01,102.99110752,OECD KEI USA PP activity=C
US_WPI,2012-02,103.53004581,OECD KEI USA PP activity=C
US_WPI,2012-03,104.71571005,OECD KEI USA PP activity=C
US_WPI,2012-04,104.93128537,OECD KEI USA PP activity=C
US_WPI,2012-05,104.33845325,OECD KEI USA PP activity=C
US_WPI,2012-06,103.31447049,OECD KEI USA PP activity=C
US_WPI,2012-07,103.04500135,OECD KEI USA PP activity=C
US_WPI,2012-08,104.28455942,OECD KEI USA PP activity=C
US_WPI,2012-09,105.30854217,OECD KEI USA PP activity=C
US_WPI,2012-10,105.14686068,OECD KEI USA PP activity=C
US_WPI,2012-11,103.79951496,OECD KEI USA PP activity=C
US_WPI,2012-12,103.36836432,OECD KEI USA PP activity=C
US_WPI,2013-01,103.79951496,OECD KEI USA PP activity=C
US_WPI,2013-02,105.20075451,OECD KEI USA PP activity=C
US_WPI,2013-03,104.82349770999998,OECD KEI USA PP activity=C
US_WPI,2013-04,104.55402856,OECD KEI USA PP activity=C
US_WPI,2013-05,104.55402856,OECD KEI USA PP activity=C
US_WPI,2013-06,104.50013472999998,OECD KEI USA PP activity=C
US_WPI,2013-07,104.55402856,OECD KEI USA PP activity=C
US_WPI,2013-08,104.87739154,OECD KEI USA PP activity=C
US_WPI,2013-09,104.71571005,OECD KEI USA PP activity=C
US_WPI,2013-10,104.39234708,OECD KEI USA PP activity=C
US_WPI,2013-11,103.85340878,OECD KEI USA PP activity=C
US_WPI,2013-12,104.12287793,OECD KEI USA PP activity=C
US_WPI,2014-01,104.66181622,OECD KEI USA PP activity=C
US_WPI,2014-02,105.20075451,OECD KEI USA PP activity=C
US_WPI,2014-03,105.73969281,OECD KEI USA PP activity=C
US_WPI,2014-04,106.44031258,OECD KEI USA PP activity=C
US_WPI,2014-05,106.2786311,OECD KEI USA PP activity=C
US_WPI,2014-06,106.2786311,OECD KEI USA PP activity=C
US_WPI,2014-07,106.38641875999998,OECD KEI USA PP activity=C
US_WPI,2014-08,106.38641875999998,OECD KEI USA PP activity=C
US_WPI,2014-09,106.06305577999998,OECD KEI USA PP activity=C
US_WPI,2014-10,104.9851792,OECD KEI USA PP activity=C
US_WPI,2014-11,103.85340878,OECD KEI USA PP activity=C
US_WPI,2014-12,101.91323094,OECD KEI USA PP activity=C
US_WPI,2015-01,99.70358394,OECD KEI USA PP activity=C
US_WPI,2015-02,99.91915926,OECD KEI USA PP activity=C
US_WPI,2015-03,100.35030989,OECD KEI USA PP activity=C
US_WPI,2015-04,100.08084074,OECD KEI USA PP activity=C
US_WPI,2015-05,101.42818647,OECD KEI USA PP activity=C
US_WPI,2015-06,101.80544328,OECD KEI USA PP activity=C
US_WPI,2015-07,101.58986796,OECD KEI USA PP activity=C
US_WPI,2015-08,100.78146052,OECD KEI USA PP activity=C
US_WPI,2015-09,99.32632714,OECD KEI USA PP activity=C
US_WPI,2015-10,99.00296416,OECD KEI USA PP activity=C
US_WPI,2015-11,98.57181353,OECD KEI USA PP activity=C
US_WPI,2015-12,97.44004312,OECD KEI USA PP activity=C
US_WPI,2016-01,96.84721099,OECD KEI USA PP activity=C
US_WPI,2016-02,96.3082727,OECD KEI USA PP activity=C
US_WPI,2016-03,96.63163568,OECD KEI USA PP activity=C
US_WPI,2016-04,97.27836163,OECD KEI USA PP activity=C
US_WPI,2016-05,98.03287524,OECD KEI USA PP activity=C
US_WPI,2016-06,98.94907033,OECD KEI USA PP activity=C
US_WPI,2016-07,98.84128267,OECD KEI USA PP activity=C
US_WPI,2016-08,98.35623821,OECD KEI USA PP activity=C
US_WPI,2016-09,98.62570736,OECD KEI USA PP activity=C
US_WPI,2016-10,99.00296416,OECD KEI USA PP activity=C
US_WPI,2016-11,98.73349501,OECD KEI USA PP activity=C
US_WPI,2016-12,99.11075182,OECD KEI USA PP activity=C
US_WPI,2017-01,100.02694691,OECD KEI USA PP activity=C
US_WPI,2017-02,100.35030989,OECD KEI USA PP activity=C
US_WPI,2017-03,100.61977903999998,OECD KEI USA PP activity=C
US_WPI,2017-04,101.1048235,OECD KEI USA PP activity=C
US_WPI,2017-05,100.94314201,OECD KEI USA PP activity=C
US_WPI,2017-06,101.1048235,OECD KEI USA PP activity=C
US_WPI,2017-07,100.94314201,OECD KEI USA PP activity=C
US_WPI,2017-08,101.53597413,OECD KEI USA PP activity=C
US_WPI,2017-09,102.18270008,OECD KEI USA PP activity=C
US_WPI,2017-10,102.50606306,OECD KEI USA PP activity=C
US_WPI,2017-11,103.04500135,OECD KEI USA PP activity=C
US_WPI,2017-12,103.09889518,OECD KEI USA PP activity=C
US_WPI,2018-01,103.79951496,OECD KEI USA PP activity=C
US_WPI,2018-02,104.28455942,OECD KEI USA PP activity=C
US_WPI,2018-03,104.55402856,OECD KEI USA PP activity=C
US_WPI,2018-04,105.25464834,OECD KEI USA PP activity=C
US_WPI,2018-05,106.54810024,OECD KEI USA PP activity=C
US_WPI,2018-06,106.92535705,OECD KEI USA PP activity=C
US_WPI,2018-07,106.97925088,OECD KEI USA PP activity=C
US_WPI,2018-08,107.0331447,OECD KEI USA PP activity=C
US_WPI,2018-09,107.19482619,OECD KEI USA PP activity=C
US_WPI,2018-10,108.00323363,OECD KEI USA PP activity=C
US_WPI,2018-11,106.92535705,OECD KEI USA PP activity=C
US_WPI,2018-12,105.20075451,OECD KEI USA PP activity=C
US_WPI,2019-01,104.71571005,OECD KEI USA PP activity=C
US_WPI,2019-02,105.30854217,OECD KEI USA PP activity=C
US_WPI,2019-03,106.38641875999998,OECD KEI USA PP activity=C
US_WPI,2019-04,107.35650768,OECD KEI USA PP activity=C
US_WPI,2019-05,107.30261385,OECD KEI USA PP activity=C
US_WPI,2019-06,106.17084344,OECD KEI USA PP activity=C
US_WPI,2019-07,106.44031258,OECD KEI USA PP activity=C
US_WPI,2019-08,105.84748046,OECD KEI USA PP activity=C
US_WPI,2019-09,105.57801132,OECD KEI USA PP activity=C
US_WPI,2019-10,105.95526812,OECD KEI USA PP activity=C
US_WPI,2019-11,105.90137429,OECD KEI USA PP activity=C
US_WPI,2019-12,105.84748046,OECD KEI USA PP activity=C
US_WPI,2020-01,105.95526812,OECD KEI USA PP activity=C
US_WPI,2020-02,105.14686068,OECD KEI USA PP activity=C
US_WPI,2020-03,103.63783347,OECD KEI USA PP activity=C
US_WPI,2020-04,100.29641605999998,OECD KEI USA PP activity=C
US_WPI,2020-05,101.80544328,OECD KEI USA PP activity=C
US_WPI,2020-06,102.50606306,OECD KEI USA PP activity=C
US_WPI,2020-07,103.63783347,OECD KEI USA PP activity=C
US_WPI,2020-08,104.01509027,OECD KEI USA PP activity=C
US_WPI,2020-09,103.96119644,OECD KEI USA PP activity=C
US_WPI,2020-10,104.39234708,OECD KEI USA PP activity=C
US_WPI,2020-11,104.82349770999998,OECD KEI USA PP activity=C
US_WPI,2020-12,106.00916195,OECD KEI USA PP activity=C
US_WPI,2021-01,107.572083,OECD KEI USA PP activity=C
US_WPI,2021-02,109.45836702,OECD KEI USA PP activity=C
US_WPI,2021-03,112.04527082,OECD KEI USA PP activity=C
US_WPI,2021-04,113.23093506,OECD KEI USA PP activity=C
US_WPI,2021-05,115.92562652,OECD KEI USA PP activity=C
US_WPI,2021-06,117.43465373,OECD KEI USA PP activity=C
US_WPI,2021-07,118.29264349,OECD KEI USA PP activity=C
US_WPI,2021-08,118.62786311,OECD KEI USA PP activity=C
US_WPI,2021-09,119.57369981,OECD KEI USA PP activity=C
US_WPI,2021-10,121.51872811,OECD KEI USA PP activity=C
US_WPI,2021-11,122.39773646,OECD KEI USA PP activity=C
US_WPI,2021-12,122.05335489,OECD KEI USA PP activity=C
US_WPI,2022-01,124.76151981,OECD KEI USA PP activity=C
US_WPI,2022-02,127.86041498,OECD KEI USA PP activity=C
US_WPI,2022-03,132.2576125,OECD KEI USA PP activity=C
US_WPI,2022-04,134.49744004,OECD KEI USA PP activity=C
US_WPI,2022-05,138.1816222,OECD KEI USA PP activity=C
US_WPI,2022-06,141.4271086,OECD KEI USA PP activity=C
US_WPI,2022-07,138.25168417999998,OECD KEI USA PP activity=C
US_WPI,2022-08,135.5397467,OECD KEI USA PP activity=C
US_WPI,2022-09,135.82861762,OECD KEI USA PP activity=C
US_WPI,2022-10,136.88978712,OECD KEI USA PP activity=C
US_WPI,2022-11,136.27216384,OECD KEI USA PP activity=C
US_WPI,2022-12,131.74993263000002,OECD KEI USA PP activity=C
WD_PX,2008-01,90.81110213,OECD KEI USA PP（代理）
WD_PX,2008-02,91.40393425,OECD KEI USA PP（代理）
WD_PX,2008-03,93.45189976,OECD KEI USA PP（代理）
WD_PX,2008-04,94.47588251,OECD KEI USA PP（代理）
WD_PX,2008-05,96.68552951,OECD KEI USA PP（代理）
WD_PX,2008-06,98.08676906,OECD KEI USA PP（代理）
WD_PX,2008-07,100.02694691,OECD KEI USA PP（代理）
WD_PX,2008-08,98.41013204,OECD KEI USA PP（代理）
WD_PX,2008-09,98.57181353,OECD KEI USA PP（代理）
WD_PX,2008-10,95.28428995,OECD KEI USA PP（代理）
WD_PX,2008-11,91.29614659,OECD KEI USA PP（代理）
WD_PX,2008-12,88.43977364999999,OECD KEI USA PP（代理）
WD_PX,2009-01,88.76313662,OECD KEI USA PP（代理）
