cat01_code,cat01_name,cat02_code,cat02_name,value,unit
0515900,201908,1101200000,1101200000 非鉄金属工業,98,
0515900,201908,1102000000,1102000000 金属製品工業,97,
0515900,201908,1103000000,1103000000 生産用機械工業,85.5,
0515900,201908,1104000000,1104000000 汎用・業務用機械工業,103,
0515900,201908,1105000000,1105000000 電子部品・デバイス工業,88.9,
0515900,201908,1106000000,1106000000 電気・情報通信機械工業,106.8,
0515900,201908,1106100000,1106100000 電気機械工業,96.4,
0515900,201908,1106200000,1106200000 情報通信機械工業,131.6,
0515900,201908,1107000000,1107000000 輸送機械工業,105.3,
0515900,201908,1108000000,1108000000 窯業・土石製品工業,95.6,
0515900,201908,1109000000,1109000000 化学工業,101.5,
0515900,201908,1111000000,1111000000 石油・石炭製品工業,105.5,
0515900,201908,1113000000,1113000000 パルプ・紙・紙加工品工業,97.5,
0515900,201908,1115000000,1115000000 その他工業,97.9,
0515900,201908,1115100000,1115100000 繊維工業,94.4,
0515900,201908,1115600000,1115600000 その他製品工業,99.5,
0515900,201908,4100100000,4100100000 機械工業,99.5,
0515900,201908,4100200000,4100200000 製造工業（除．機械工業）,98.9,
0515900,201908,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,92.7,
0515900,201908,4300001000,4300001000 <旧特掲>家庭用電気製品,92.4,
0515900,201908,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,105.4,
0515900,201908,4300003000,4300003000 <旧特掲>石油化学製品,100.5,
0516100,201909,1100000000,1100000000 製造工業,99.5,
0516100,201909,1101000000,1101000000 鉄鋼・非鉄金属工業,96.8,
0516100,201909,1101100000,1101100000 鉄鋼業,96.2,
0516100,201909,1101200000,1101200000 非鉄金属工業,100.7,
0516100,201909,1102000000,1102000000 金属製品工業,97.6,
0516100,201909,1103000000,1103000000 生産用機械工業,88,
0516100,201909,1104000000,1104000000 汎用・業務用機械工業,103.2,
0516100,201909,1105000000,1105000000 電子部品・デバイス工業,94.5,
0516100,201909,1106000000,1106000000 電気・情報通信機械工業,108.2,
0516100,201909,1106100000,1106100000 電気機械工業,96.5,
0516100,201909,1106200000,1106200000 情報通信機械工業,136,
0516100,201909,1107000000,1107000000 輸送機械工業,103.1,
0516100,201909,1108000000,1108000000 窯業・土石製品工業,96.6,
0516100,201909,1109000000,1109000000 化学工業,100.5,
0516100,201909,1111000000,1111000000 石油・石炭製品工業,103.3,
0516100,201909,1113000000,1113000000 パルプ・紙・紙加工品工業,97.6,
0516100,201909,1115000000,1115000000 その他工業,97.8,
0516100,201909,1115100000,1115100000 繊維工業,93.8,
0516100,201909,1115600000,1115600000 その他製品工業,101.1,
0516100,201909,4100100000,4100100000 機械工業,100.7,
0516100,201909,4100200000,4100200000 製造工業（除．機械工業）,98.3,
0516100,201909,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,95.6,
0516100,201909,4300001000,4300001000 <旧特掲>家庭用電気製品,95.5,
0516100,201909,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,102.9,
0516100,201909,4300003000,4300003000 <旧特掲>石油化学製品,99.2,
0516300,201910,1100000000,1100000000 製造工業,96.3,
0516300,201910,1101000000,1101000000 鉄鋼・非鉄金属工業,95.8,
0516300,201910,1101100000,1101100000 鉄鋼業,95.1,
0516300,201910,1101200000,1101200000 非鉄金属工業,96.9,
0516300,201910,1102000000,1102000000 金属製品工業,96.4,
0516300,201910,1103000000,1103000000 生産用機械工業,77.8,
0516300,201910,1104000000,1104000000 汎用・業務用機械工業,100,
0516300,201910,1105000000,1105000000 電子部品・デバイス工業,93.6,
0516300,201910,1106000000,1106000000 電気・情報通信機械工業,105.7,
0516300,201910,1106100000,1106100000 電気機械工業,97.4,
0516300,201910,1106200000,1106200000 情報通信機械工業,124.1,
0516300,201910,1107000000,1107000000 輸送機械工業,96.1,
0516300,201910,1108000000,1108000000 窯業・土石製品工業,96,
0516300,201910,1109000000,1109000000 化学工業,99.3,
0516300,201910,1111000000,1111000000 石油・石炭製品工業,106,
0516300,201910,1113000000,1113000000 パルプ・紙・紙加工品工業,93.2,
0516300,201910,1115000000,1115000000 その他工業,96.6,
0516300,201910,1115100000,1115100000 繊維工業,92.3,
0516300,201910,1115600000,1115600000 その他製品工業,99.6,
0516300,201910,4100100000,4100100000 機械工業,95.1,
0516300,201910,4100200000,4100200000 製造工業（除．機械工業）,97.4,
0516300,201910,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,87.3,
0516300,201910,4300001000,4300001000 <旧特掲>家庭用電気製品,91.6,
0516300,201910,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,96.7,
0516300,201910,4300003000,4300003000 <旧特掲>石油化学製品,98.4,
0516500,201911,1100000000,1100000000 製造工業,95.6,
0516500,201911,1101000000,1101000000 鉄鋼・非鉄金属工業,95.2,
0516500,201911,1101100000,1101100000 鉄鋼業,93.5,
0516500,201911,1101200000,1101200000 非鉄金属工業,98,
0516500,201911,1102000000,1102000000 金属製品工業,95.2,
0516500,201911,1103000000,1103000000 生産用機械工業,68.7,
0516500,201911,1104000000,1104000000 汎用・業務用機械工業,101.9,
0516500,201911,1105000000,1105000000 電子部品・デバイス工業,92.8,
0516500,201911,1106000000,1106000000 電気・情報通信機械工業,107,
0516500,201911,1106100000,1106100000 電気機械工業,97.9,
0516500,201911,1106200000,1106200000 情報通信機械工業,127.3,
0516500,201911,1107000000,1107000000 輸送機械工業,99.1,
0516500,201911,1108000000,1108000000 窯業・土石製品工業,97,
0516500,201911,1109000000,1109000000 化学工業,97.8,
0516500,201911,1111000000,1111000000 石油・石炭製品工業,103.5,
0516500,201911,1113000000,1113000000 パルプ・紙・紙加工品工業,94.3,
0516500,201911,1115000000,1115000000 その他工業,96.1,
0516500,201911,1115100000,1115100000 繊維工業,90.7,
0516500,201911,1115600000,1115600000 その他製品工業,99.2,
0516500,201911,4100100000,4100100000 機械工業,95.2,
0516500,201911,4100200000,4100200000 製造工業（除．機械工業）,96.8,
0516500,201911,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,83.6,
0516500,201911,4300001000,4300001000 <旧特掲>家庭用電気製品,100.8,
0516500,201911,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,99.3,
0516500,201911,4300003000,4300003000 <旧特掲>石油化学製品,96.6,
0516700,201912,1100000000,1100000000 製造工業,94.9,
0516700,201912,1101000000,1101000000 鉄鋼・非鉄金属工業,94.9,
0516700,201912,1101100000,1101100000 鉄鋼業,92.9,
0516700,201912,1101200000,1101200000 非鉄金属工業,98,
0516700,201912,1102000000,1102000000 金属製品工業,98.6,
0516700,201912,1103000000,1103000000 生産用機械工業,74.5,
0516700,201912,1104000000,1104000000 汎用・業務用機械工業,100.1,
0516700,201912,1105000000,1105000000 電子部品・デバイス工業,93.9,
0516700,201912,1106000000,1106000000 電気・情報通信機械工業,104.6,
0516700,201912,1106100000,1106100000 電気機械工業,96,
0516700,201912,1106200000,1106200000 情報通信機械工業,123.4,
0516700,201912,1107000000,1107000000 輸送機械工業,96.2,
0516700,201912,1108000000,1108000000 窯業・土石製品工業,95.4,
0516700,201912,1109000000,1109000000 化学工業,97.9,
0516700,201912,1111000000,1111000000 石油・石炭製品工業,102.9,
0516700,201912,1113000000,1113000000 パルプ・紙・紙加工品工業,92.2,
0516700,201912,1115000000,1115000000 その他工業,95,
0516700,201912,1115100000,1115100000 繊維工業,92.4,
0516700,201912,1115600000,1115600000 その他製品工業,96.6,
0516700,201912,4100100000,4100100000 機械工業,94.1,
0516700,201912,4100200000,4100200000 製造工業（除．機械工業）,96.2,
0516700,201912,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,85.5,
0516700,201912,4300001000,4300001000 <旧特掲>家庭用電気製品,94.1,
0516700,201912,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,95.8,
0516700,201912,4300003000,4300003000 <旧特掲>石油化学製品,96.4,
0516900,202001,1100000000,1100000000 製造工業,95.7,
0516900,202001,1101000000,1101000000 鉄鋼・非鉄金属工業,96.6,
0516900,202001,1101100000,1101100000 鉄鋼業,95.1,
0516900,202001,1101200000,1101200000 非鉄金属工業,98.5,
0516900,202001,1102000000,1102000000 金属製品工業,94.3,
0516900,202001,1103000000,1103000000 生産用機械工業,78.9,
0516900,202001,1104000000,1104000000 汎用・業務用機械工業,101.6,
0516900,202001,1105000000,1105000000 電子部品・デバイス工業,95.4,
0516900,202001,1106000000,1106000000 電気・情報通信機械工業,99,
0516900,202001,1106100000,1106100000 電気機械工業,94.7,
0516900,202001,1106200000,1106200000 情報通信機械工業,111.3,
0516900,202001,1107000000,1107000000 輸送機械工業,99.4,
0516900,202001,1108000000,1108000000 窯業・土石製品工業,97,
0516900,202001,1109000000,1109000000 化学工業,93.9,
0516900,202001,1111000000,1111000000 石油・石炭製品工業,98.6,
0516900,202001,1113000000,1113000000 パルプ・紙・紙加工品工業,93.5,
0516900,202001,1115000000,1115000000 その他工業,95.8,
0516900,202001,1115100000,1115100000 繊維工業,92.7,
0516900,202001,1115600000,1115600000 その他製品工業,98.2,
0516900,202001,4100100000,4100100000 機械工業,95.9,
0516900,202001,4100200000,4100200000 製造工業（除．機械工業）,95.9,
0516900,202001,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,90,
0516900,202001,4300001000,4300001000 <旧特掲>家庭用電気製品,92.9,
0516900,202001,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,100.2,
0516900,202001,4300003000,4300003000 <旧特掲>石油化学製品,91,
0517100,202002,1100000000,1100000000 製造工業,95,
0517100,202002,1101000000,1101000000 鉄鋼・非鉄金属工業,99.2,
0517100,202002,1101100000,1101100000 鉄鋼業,97.7,
0517100,202002,1101200000,1101200000 非鉄金属工業,99.7,
0517100,202002,1102000000,1102000000 金属製品工業,98.1,
0517100,202002,1103000000,1103000000 生産用機械工業,74.9,
0517100,202002,1104000000,1104000000 汎用・業務用機械工業,96.1,
0517100,202002,1105000000,1105000000 電子部品・デバイス工業,97.6,
0517100,202002,1106000000,1106000000 電気・情報通信機械工業,93.8,
0517100,202002,1106100000,1106100000 電気機械工業,90.5,
0517100,202002,1106200000,1106200000 情報通信機械工業,103.8,
0517100,202002,1107000000,1107000000 輸送機械工業,97,
0517100,202002,1108000000,1108000000 窯業・土石製品工業,99.6,
0517100,202002,1109000000,1109000000 化学工業,97.8,
0517100,202002,1111000000,1111000000 石油・石炭製品工業,96.8,
0517100,202002,1113000000,1113000000 パルプ・紙・紙加工品工業,94.2,
0517100,202002,1115000000,1115000000 その他工業,94,
0517100,202002,1115100000,1115100000 繊維工業,92.1,
0517100,202002,1115600000,1115600000 その他製品工業,95.3,
0517100,202002,4100100000,4100100000 機械工業,93.6,
0517100,202002,4100200000,4100200000 製造工業（除．機械工業）,97.8,
0517100,202002,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,83.7,
0517100,202002,4300001000,4300001000 <旧特掲>家庭用電気製品,84.6,
0517100,202002,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,96.1,
0517100,202002,4300003000,4300003000 <旧特掲>石油化学製品,96.5,
0517300,202003,1100000000,1100000000 製造工業,93,
0517300,202003,1101000000,1101000000 鉄鋼・非鉄金属工業,92.2,
0517300,202003,1101100000,1101100000 鉄鋼業,91.5,
0517300,202003,1101200000,1101200000 非鉄金属工業,97.1,
0517300,202003,1102000000,1102000000 金属製品工業,92.5,
0517300,202003,1103000000,1103000000 生産用機械工業,72.1,
0517300,202003,1104000000,1104000000 汎用・業務用機械工業,95.6,
0517300,202003,1105000000,1105000000 電子部品・デバイス工業,99.8,
0517300,202003,1106000000,1106000000 電気・情報通信機械工業,94.3,
0517300,202003,1106100000,1106100000 電気機械工業,96.3,
0517300,202003,1106200000,1106200000 情報通信機械工業,91.5,
0517300,202003,1107000000,1107000000 輸送機械工業,95.2,
0517300,202003,1108000000,1108000000 窯業・土石製品工業,96.8,
0517300,202003,1109000000,1109000000 化学工業,90.5,
0517300,202003,1111000000,1111000000 石油・石炭製品工業,93.5,
0517300,202003,1113000000,1113000000 パルプ・紙・紙加工品工業,92.3,
0517300,202003,1115000000,1115000000 その他工業,93.4,
0517300,202003,1115100000,1115100000 繊維工業,93.3,
0517300,202003,1115600000,1115600000 その他製品工業,93.1,
0517300,202003,4100100000,4100100000 機械工業,92.5,
0517300,202003,4100200000,4100200000 製造工業（除．機械工業）,92.3,
0517300,202003,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,81.9,
0517300,202003,4300001000,4300001000 <旧特掲>家庭用電気製品,93.6,
0517300,202003,4300002000,4300002000 <旧特掲>乗用車・バス・トラック,94.6,
0517300,202003,4300003000,4300003000 <旧特掲>石油化学製品,83.5,
0517500,202004,1100000000,1100000000 製造工業,80.2,
0517500,202004,1101000000,1101000000 鉄鋼・非鉄金属工業,82.9,
0517500,202004,1101100000,1101100000 鉄鋼業,80.8,
0517500,202004,1101200000,1101200000 非鉄金属工業,88.4,
0517500,202004,1102000000,1102000000 金属製品工業,89.7,
0517500,202004,1103000000,1103000000 生産用機械工業,65.6,
0517500,202004,1104000000,1104000000 汎用・業務用機械工業,89.9,
0517500,202004,1105000000,1105000000 電子部品・デバイス工業,93.4,
0517500,202004,1106000000,1106000000 電気・情報通信機械工業,92.2,
0517500,202004,1106100000,1106100000 電気機械工業,89.9,
0517500,202004,1106200000,1106200000 情報通信機械工業,98.1,
0517500,202004,1107000000,1107000000 輸送機械工業,60.1,
0517500,202004,1108000000,1108000000 窯業・土石製品工業,85.8,
0517500,202004,1109000000,1109000000 化学工業,90,
0517500,202004,1111000000,1111000000 石油・石炭製品工業,87.7,
0517500,202004,1113000000,1113000000 パルプ・紙・紙加工品工業,90.5,
0517500,202004,1115000000,1115000000 その他工業,79.6,
0517500,202004,1115100000,1115100000 繊維工業,89.8,
0517500,202004,1115600000,1115600000 その他製品工業,72.8,
0517500,202004,4100100000,4100100000 機械工業,75.2,
0517500,202004,4100200000,4100200000 製造工業（除．機械工業）,86.4,
0517500,202004,4200100000,4200100000 <旧分類>はん用・生産用・業務用機械工業,75.7,
0517500,202004,4300001000,4300001000 <旧特掲>家庭用電気製品,87.5,
