scenario,variable,year,quarter,value,variant
1,RCD,2020,4,0.26021820693563624,a_ECM有効
1,RGB,2018,1,0.033263123796983526,a_ECM有効
1,RGB,2018,2,0.0476200043094519,a_ECM有効
1,RGB,2018,3,0.06420941197777391,a_ECM有効
1,RGB,2018,4,0.08099456578927239,a_ECM有効
1,RGB,2019,1,0.09128811881898492,a_ECM有効
1,RGB,2019,2,0.10356395454704749,a_ECM有効
1,RGB,2019,3,0.10911913086778428,a_ECM有効
1,RGB,2019,4,0.11638643238584911,a_ECM有効
1,RGB,2020,1,0.11972347541110182,a_ECM有効
1,RGB,2020,2,0.12420283600925774,a_ECM有効
1,RGB,2020,3,0.12871048684585248,a_ECM有効
1,RGB,2020,4,0.13594080825234395,a_ECM有効
1,PERR,2018,1,-0.23592132413881117,a_ECM有効
1,PERR,2018,2,-0.49079339911686404,a_ECM有効
1,PERR,2018,3,-0.7724225455754912,a_ECM有効
1,PERR,2018,4,-1.1007034510327856,a_ECM有効
1,PERR,2019,1,-1.293421679646407,a_ECM有効
1,PERR,2019,2,-1.4707413395345696,a_ECM有効
1,PERR,2019,3,-1.6588336682981684,a_ECM有効
1,PERR,2019,4,-1.8958014266063898,a_ECM有効
1,PERR,2020,1,-2.0244382404198227,a_ECM有効
1,PERR,2020,2,-2.374877929600469,a_ECM有効
1,PERR,2020,3,-3.1989665215306076,a_ECM有効
1,PERR,2020,4,-3.623988587521609,a_ECM有効
1,UCC,2018,1,-0.005183262986507842,a_ECM有効
1,UCC,2018,2,-0.4836011716048305,a_ECM有効
1,UCC,2018,3,-0.5431019134586768,a_ECM有効
1,UCC,2018,4,-0.5616675734848586,a_ECM有効
1,UCC,2019,1,-0.29199551275940205,a_ECM有効
1,UCC,2019,2,0.29985281859143953,a_ECM有効
1,UCC,2019,3,0.40088396420556727,a_ECM有効
1,UCC,2019,4,0.3928217055159555,a_ECM有効
1,UCC,2020,1,0.2538065168633752,a_ECM有効
1,UCC,2020,2,0.21798454024144487,a_ECM有効
1,UCC,2020,3,-0.09117468390290595,a_ECM有効
1,UCC,2020,4,-0.3531827677532351,a_ECM有効
1,FXS,2018,1,-0.015033174707901331,a_ECM有効
1,FXS,2018,2,-0.03637098774272873,a_ECM有効
1,FXS,2018,3,-0.07002031554976806,a_ECM有効
1,FXS,2018,4,-0.11301011000675043,a_ECM有効
1,FXS,2019,1,-0.16202336927619854,a_ECM有効
1,FXS,2019,2,-0.21728541021271974,a_ECM有効
1,FXS,2019,3,-0.27515006304302814,a_ECM有効
1,FXS,2019,4,-0.33588900866696747,a_ECM有効
1,FXS,2020,1,-0.39705000752258135,a_ECM有効
1,FXS,2020,2,-0.4584754929258361,a_ECM有効
1,FXS,2020,3,-0.5201020828226155,a_ECM有効
1,FXS,2020,4,-0.5833439992354306,a_ECM有効
1,PSHARE,2018,1,-0.057464669005824476,a_ECM有効
1,PSHARE,2018,2,-0.582382910307977,a_ECM有効
1,PSHARE,2018,3,-1.371987701104016,a_ECM有効
1,PSHARE,2018,4,-2.3731134032081935,a_ECM有効
1,PSHARE,2019,1,-3.39430751880172,a_ECM有効
1,PSHARE,2019,2,-4.234752409582798,a_ECM有効
1,PSHARE,2019,3,-4.947061751912985,a_ECM有効
1,PSHARE,2019,4,-5.505332658634565,a_ECM有効
1,PSHARE,2020,1,-5.898287277728286,a_ECM有効
1,PSHARE,2020,2,-6.156197082941195,a_ECM有効
1,PSHARE,2020,3,-6.297480616718632,a_ECM有効
1,PSHARE,2020,4,-6.392104070934124,a_ECM有効
1,PLAND,2018,1,-0.0008222725341067161,a_ECM有効
1,PLAND,2018,2,0.028043864407956143,a_ECM有効
1,PLAND,2018,3,0.05636872383378844,a_ECM有効
1,PLAND,2018,4,0.09486232006044037,a_ECM有効
1,PLAND,2019,1,0.13956965396022536,a_ECM有効
1,PLAND,2019,2,0.19075842753151218,a_ECM有効
1,PLAND,2019,3,0.24744062111894394,a_ECM有効
1,PLAND,2019,4,0.30851383303083235,a_ECM有効
1,PLAND,2020,1,0.3733510049848343,a_ECM有効
1,PLAND,2020,2,0.4409238958187789,a_ECM有効
1,PLAND,2020,3,0.5095057870360353,a_ECM有効
1,PLAND,2020,4,0.5785515296655719,a_ECM有効
1,M2CD,2018,1,0.7633574541437316,a_ECM有効
1,M2CD,2018,2,0.6936099570173271,a_ECM有効
1,M2CD,2018,3,0.6775020761201622,a_ECM有効
1,M2CD,2018,4,0.6007384245020786,a_ECM有効
1,M2CD,2019,1,0.5904209718649023,a_ECM有効
1,M2CD,2019,2,0.5706834488175438,a_ECM有効
1,M2CD,2019,3,0.585049860901532,a_ECM有効
1,M2CD,2019,4,0.6227236643020051,a_ECM有効
1,M2CD,2020,1,0.6817470531069736,a_ECM有効
1,M2CD,2020,2,0.7492760116472263,a_ECM有効
1,M2CD,2020,3,0.8318560110758044,a_ECM有効
1,M2CD,2020,4,0.8816729767753717,a_ECM有効
1,BGVATGDPV,2018,1,-0.5825706645887161,a_ECM有効
1,BGVATGDPV,2018,2,-0.4981337047914245,a_ECM有効
1,BGVATGDPV,2018,3,-0.41680104947473895,a_ECM有効
1,BGVATGDPV,2018,4,-0.3415218371751556,a_ECM有効
1,BGVATGDPV,2019,1,-0.292760289283327,a_ECM有効
1,BGVATGDPV,2019,2,-0.3303278887098915,a_ECM有効
1,BGVATGDPV,2019,3,-0.34336413224135987,a_ECM有効
1,BGVATGDPV,2019,4,-0.345709441042533,a_ECM有効
1,BGVATGDPV,2020,1,-0.34673341124981194,a_ECM有効
1,BGVATGDPV,2020,2,-0.33949921027394314,a_ECM有効
1,BGVATGDPV,2020,3,-0.3605530832388997,a_ECM有効
1,BGVATGDPV,2020,4,-0.3675559058481914,a_ECM有効
1,SBGVATGDPV,2018,1,-1.000309658408682,a_ECM有効
1,SBGVATGDPV,2018,2,-0.9537737007346578,a_ECM有効
1,SBGVATGDPV,2018,3,-0.9978269510815068,a_ECM有効
1,SBGVATGDPV,2018,4,-0.9102969806770602,a_ECM有効
1,SBGVATGDPV,2019,1,-0.9335764656218686,a_ECM有効
1,SBGVATGDPV,2019,2,-0.8771053391920418,a_ECM有効
1,SBGVATGDPV,2019,3,-0.8379326646938523,a_ECM有効
1,SBGVATGDPV,2019,4,-0.8538453352564375,a_ECM有効
1,SBGVATGDPV,2020,1,-0.7652861973149783,a_ECM有効
1,SBGVATGDPV,2020,2,-0.8929898422253899,a_ECM有効
1,SBGVATGDPV,2020,3,-0.8835987244885359,a_ECM有効
1,SBGVATGDPV,2020,4,-0.8637306643388882,a_ECM有効
1,BCVATGDPV,2018,1,-0.0646100546154802,a_ECM有効
1,BCVATGDPV,2018,2,-0.09443036489092904,a_ECM有効
1,BCVATGDPV,2018,3,-0.15504349926760508,a_ECM有効
1,BCVATGDPV,2018,4,-0.204094988560088,a_ECM有効
1,BCVATGDPV,2019,1,-0.2324995219430419,a_ECM有効
1,BCVATGDPV,2019,2,-0.2537624720864473,a_ECM有効
1,BCVATGDPV,2019,3,-0.30569024515902177,a_ECM有効
1,BCVATGDPV,2019,4,-0.3610076973053413,a_ECM有効
1,BCVATGDPV,2020,1,-0.39479556668018567,a_ECM有効
1,BCVATGDPV,2020,2,-0.40323801472233,a_ECM有効
1,BCVATGDPV,2020,3,-0.4653228589188383,a_ECM有効
1,BCVATGDPV,2020,4,-0.48185994845107416,a_ECM有効
1,KFP,2018,1,-0.0014006897086638048,a_ECM有効
1,KFP,2018,2,-0.004486423977401177,a_ECM有効
1,KFP,2018,3,-0.008887523378175999,a_ECM有効
1,KFP,2018,4,-0.01599907574457715,a_ECM有効
1,KFP,2019,1,-0.027188770471830992,a_ECM有効
1,KFP,2019,2,-0.04368664825250557,a_ECM有効
1,KFP,2019,3,-0.066419590618505,a_ECM有効
1,KFP,2019,4,-0.0919766624117746,a_ECM有効
1,KFP,2020,1,-0.12212662971219368,a_ECM有効
1,KFP,2020,2,-0.1524305746502863,a_ECM有効
1,KFP,2020,3,-0.1841841622247653,a_ECM有効
1,KFP,2020,4,-0.2170017018450099,a_ECM有効
1,KHP,2018,1,0.0012499705230872848,a_ECM有効
1,KHP,2018,2,0.003336013311594499,a_ECM有効
1,KHP,2018,3,0.007612346004259862,a_ECM有効
1,KHP,2018,4,0.014374426525898265,a_ECM有効
1,KHP,2019,1,0.02375621630654745,a_ECM有効
1,KHP,2019,2,0.03681056465036914,a_ECM有効
1,KHP,2019,3,0.05273925114723799,a_ECM有効
1,KHP,2019,4,0.07132193701697709,a_ECM有効
1,KHP,2020,1,0.09105843727506002,a_ECM有効
1,KHP,2020,2,0.11239371798537068,a_ECM有効
1,KHP,2020,3,0.13429120383610105,a_ECM有効
1,KHP,2020,4,0.1573500233591929,a_ECM有効
1,KG,2018,1,0.17787338959589505,a_ECM有効
1,KG,2018,2,0.3548131442306701,a_ECM有効
1,KG,2018,3,0.5292751693346531,a_ECM有効
1,KG,2018,4,0.7017924842815715,a_ECM有効
1,KG,2019,1,0.8724783481863341,a_ECM有効
1,KG,2019,2,1.0416727361759026,a_ECM有効
1,KG,2019,3,1.209122586515332,a_ECM有効
1,KG,2019,4,1.3694080213354276,a_ECM有効
1,KG,2020,1,1.5291886964042378,a_ECM有効
1,KG,2020,2,1.6733978184221732,a_ECM有効
1,KG,2020,3,1.8250166495727083,a_ECM有効
1,KG,2020,4,1.977919625221869,a_ECM有効
1,BCVATGDPV,2018,0,-0.12954472683352558,a_ECM有効
1,BCVATGDPV,2019,0,-0.2882399841234631,a_ECM有効
1,BCVATGDPV,2020,0,-0.43630409719310703,a_ECM有効
1,BGVATGDPV,2018,0,-0.4597568140075088,a_ECM有効
1,BGVATGDPV,2019,0,-0.32804043781927783,a_ECM有効
1,BGVATGDPV,2020,0,-0.35358540265271154,a_ECM有効
1,CG,2018,0,0.045557396978895826,a_ECM有効
1,CG,2019,0,0.1630030444535524,a_ECM有効
1,CG,2020,0,0.27184633961088167,a_ECM有効
1,CGPI,2018,0,0.04152505030090847,a_ECM有効
1,CGPI,2019,0,0.17577076749714093,a_ECM有効
1,CGPI,2020,0,0.34254376229454486,a_ECM有効
1,CGV,2018,0,0.052435515125026644,a_ECM有効
1,CGV,2019,0,0.29529478535197384,a_ECM有効
1,CGV,2020,0,0.6332144671488293,a_ECM有効
1,CP,2018,0,0.2486930598648629,a_ECM有効
1,CP,2019,0,0.5266401182365432,a_ECM有効
1,CP,2020,0,0.521836337728282,a_ECM有効
1,CPV,2018,0,0.2705776494245832,a_ECM有効
1,CPV,2019,0,0.74735605877842,a_ECM有効
1,CPV,2020,0,1.0168209775017811,a_ECM有効
1,CUX,2018,0,1.9623266336391054,a_ECM有効
1,CUX,2019,0,2.1577774317856626,a_ECM有効
1,CUX,2020,0,2.3581198373483936,a_ECM有効
1,FXS,2018,0,-0.05860864700178714,a_ECM有効
1,FXS,2019,0,-0.24758696279972847,a_ECM有効
1,FXS,2020,0,-0.4897428956266159,a_ECM有効
1,GDP,2018,0,1.076067694019306,a_ECM有効
1,GDP,2019,0,1.099873290093728,a_ECM有効
1,GDP,2020,0,1.0497460079371579,a_ECM有効
1,GDPD,2018,0,1.126459772138596,a_ECM有効
1,GDPD,2019,0,-0.047638409634320866,a_ECM有効
1,GDPD,2020,0,-0.04287901592182708,a_ECM有効
1,GDPGAP,2018,0,0.9577124956811062,a_ECM有効
1,GDPGAP,2019,0,0.959517101114326,a_ECM有効
1,GDPGAP,2020,0,0.9257210987538795,a_ECM有効
1,GDPPOT,2018,0,0.13274923741564693,a_ECM有効
1,GDPPOT,2019,0,0.14406082807674747,a_ECM有効
1,GDPPOT,2020,0,0.08547570951359384,a_ECM有効
1,GDPV,2018,0,1.169780823044414,a_ECM有効
1,GDPV,2019,0,1.417832080501119,a_ECM有効
1,GDPV,2020,0,1.6566135471886456,a_ECM有効
1,IFP,2018,0,-0.13182974520697943,a_ECM有効
1,IFP,2019,0,-0.6601924972156892,a_ECM有効
1,IFP,2020,0,-1.218779618408325,a_ECM有効
1,IFPV,2018,0,0.12413287755141389,a_ECM有効
1,IFPV,2019,0,-0.16224642684954937,a_ECM有効
1,IFPV,2020,0,-0.47574180832468116,a_ECM有効
1,IG,2018,0,20.098571180609742,a_ECM有効
1,IG,2019,0,19.65797855455356,a_ECM有効
1,IG,2020,0,18.161946323756183,a_ECM有効
1,IGV,2018,0,20.37327329693754,a_ECM有効
1,IGV,2019,0,20.258524501884665,a_ECM有効
1,IGV,2020,0,19.11616080419175,a_ECM有効
1,IHP,2018,0,0.28839966742831846,a_ECM有効
1,IHP,2019,0,1.1139133710068638,a_ECM有効
1,IHP,2020,0,1.8704767070013784,a_ECM有効
1,IHPV,2018,0,0.300211415619589,a_ECM有効
1,IHPV,2019,0,1.3433663674085217,a_ECM有効
1,IHPV,2020,0,2.40443678743798,a_ECM有効
1,KFP,2018,0,-0.007693428202204533,a_ECM有効
1,KFP,2019,0,-0.05731791793865404,a_ECM有効
1,KFP,2020,0,-0.1689357671080638,a_ECM有効
1,KG,2018,0,0.44093854686069744,a_ECM有効
1,KG,2019,0,1.123170423053249,a_ECM有効
1,KG,2020,0,1.751380697405247,a_ECM有効
1,KHP,2018,0,0.006643189091209978,a_ECM有効
1,KHP,2019,0,0.046156992280282916,a_ECM有効
1,KHP,2020,0,0.12377334561393116,a_ECM有効
1,LE,2018,0,0.2574394310214778,a_ECM有効
1,LE,2019,0,0.3134497646044787,a_ECM有効
1,LE,2020,0,0.2871941259110389,a_ECM有効
1,LF,2018,0,0.22479635898989825,a_ECM有効
1,LF,2019,0,0.26714147744590355,a_ECM有効
1,LF,2020,0,0.23612201444078718,a_ECM有効
1,LH,2018,0,0.2277887436675785,a_ECM有効
1,LH,2019,0,0.11268200958435837,a_ECM有効
1,LH,2020,0,0.032540246483930835,a_ECM有効
1,M2CD,2018,0,0.6838019779458249,a_ECM有効
1,M2CD,2019,0,0.5922194864714958,a_ECM有効
1,M2CD,2020,0,0.786138013151344,a_ECM有効
1,MGS,2018,0,0.4447209529418572,a_ECM有効
1,MGS,2019,0,0.9965751801327083,a_ECM有効
1,MGS,2020,0,1.0722669176891853,a_ECM有効
1,MGSV,2018,0,0.4131445619902918,a_ECM有効
1,MGSV,2019,0,0.8923099948534463,a_ECM有効
1,MGSV,2020,0,0.9020074694835067,a_ECM有効
1,NIV,2018,0,1.466661994637919,a_ECM有効
1,NIV,2019,0,1.5701788549558948,a_ECM有効
1,NIV,2020,0,1.5258328822154388,a_ECM有効
1,PCP,2018,0,0.021786967552339664,a_ECM有効
1,PCP,2019,0,0.21954804529406013,a_ECM有効
1,PCP,2020,0,0.49243490651924016,a_ECM有効
1,PERR,2018,0,-0.649960179965988,a_ECM有効
1,PERR,2019,0,-1.5796995285213837,a_ECM有効
1,PERR,2020,0,-2.805567819768127,a_ECM有効
1,PGDP,2018,0,0.09269495301890696,a_ECM有効
1,PGDP,2019,0,0.31451440510124606,a_ECM有効
1,PGDP,2020,0,0.6005696852590503,a_ECM有効
1,PIFP,2018,0,0.25634896971137855,a_ECM有効
1,PIFP,2019,0,0.5014008411136084,a_ECM有効
1,PIFP,2020,0,0.7522716139760743,a_ECM有効
1,PIHP,2018,0,0.01173517092814269,a_ECM有効
1,PIHP,2019,0,0.22670445217019553,a_ECM有効
1,PIHP,2020,0,0.5240274284891766,a_ECM有効
1,PLAND,2018,0,0.04461315894201956,a_ECM有効
1,PLAND,2019,0,0.22157063391037846,a_ECM有効
1,PLAND,2020,0,0.4755830543763051,a_ECM有効
1,PMGS,2018,0,-0.0313797958180595,a_ECM有効
1,PMGS,2019,0,-0.10322595546308488,a_ECM有効
1,PMGS,2020,0,-0.1684560063473367,a_ECM有効
1,PSHARE,2018,0,-1.0962371709065026,a_ECM有効
1,PSHARE,2019,0,-4.520363584733017,a_ECM有効
1,PSHARE,2020,0,-6.18601726208056,a_ECM有効
1,PXGS,2018,0,-0.019411471640060074,a_ECM有効
1,PXGS,2019,0,-0.056275617414469625,a_ECM有効
1,PXGS,2020,0,-0.06830473260637515,a_ECM有効
1,RCD,2018,0,0.1204375951398449,a_ECM有効
1,RCD,2019,0,0.22885432952531848,a_ECM有効
1,RCD,2020,0,0.2554554980026447,a_ECM有効
1,RGB,2018,0,0.056521776468370435,a_ECM有効
1,RGB,2019,0,0.10508940915491645,a_ECM有効
1,RGB,2020,0,0.127144401629639,a_ECM有効
1,SBGVATGDPV,2018,0,-0.9655518227254767,a_ECM有効
1,SBGVATGDPV,2019,0,-0.87561495119105,a_ECM有効
1,SBGVATGDPV,2020,0,-0.8514013570919481,a_ECM有効
1,TAXV,2018,0,1.1710499509799244,a_ECM有効
1,TAXV,2019,0,2.130696079740563,a_ECM有効
1,TAXV,2020,0,2.149754977611995,a_ECM有効
1,TCIV,2018,0,1.124133296269736,a_ECM有効
1,TCIV,2019,0,1.4104664934934064,a_ECM有効
1,TCIV,2020,0,1.5938686611148445,a_ECM有効
1,TYCV,2018,0,1.9099897330663418,a_ECM有効
1,TYCV,2019,0,4.18115983931383,a_ECM有効
1,TYCV,2020,0,3.690041120839749,a_ECM有効
1,TYPV,2018,0,1.2000968135978007,a_ECM有効
1,TYPV,2019,0,1.8483118557826195,a_ECM有効
1,TYPV,2020,0,1.9357978889253502,a_ECM有効
1,UCC,2018,0,-0.39838848038371844,a_ECM有効
1,UCC,2019,0,0.20039074388839007,a_ECM有効
1,UCC,2020,0,0.006858401362169753,a_ECM有効
1,UR,2018,0,-0.03177001833111348,a_ECM有効
1,UR,2019,0,-0.04509942747574647,a_ECM有効
1,UR,2020,0,-0.04952323851554985,a_ECM有効
1,WIPH,2018,0,0.5758314076567239,a_ECM有効
1,WIPH,2019,0,0.8085817292682429,a_ECM有効
1,WIPH,2020,0,0.9981104111002115,a_ECM有効
1,XGS,2018,0,-0.0018241593548934398,a_ECM有効
1,XGS,2019,0,-0.023276799428009753,a_ECM有効
1,XGS,2020,0,-0.07789759057734158,a_ECM有効
1,XGSV,2018,0,-0.021235090207352703,a_ECM有効
1,XGSV,2019,0,-0.07953844666553633,a_ECM有効
1,XGSV,2020,0,-0.14614934528682788,a_ECM有効
1,YCV,2018,0,3.8105312409347447,a_ECM有効
1,YCV,2019,0,3.0331156928214034,a_ECM有効
1,YCV,2020,0,2.3740612412844753,a_ECM有効
1,YDV,2018,0,0.9635057610063613,a_ECM有効
1,YDV,2019,0,1.2236178635686767,a_ECM有効
1,YDV,2020,0,1.294301988813945,a_ECM有効
1,YWV,2018,0,1.0097496633752479,a_ECM有効
1,YWV,2019,0,1.1745506493207547,a_ECM有効
1,YWV,2020,0,1.2525293139818983,a_ECM有効
2,GDP,2018,1,1.007242343713477,a_ECM有効
2,GDP,2018,2,1.0667726582720416,a_ECM有効
2,GDP,2018,3,1.1686719274102586,a_ECM有効
2,GDP,2018,4,1.1952264252844458,a_ECM有効
2,GDP,2019,1,1.2293865155248218,a_ECM有効
2,GDP,2019,2,1.2563809054361386,a_ECM有効
2,GDP,2019,3,1.2714253689441124,a_ECM有効
2,GDP,2019,4,1.2978800271295166,a_ECM有効
2,GDP,2020,1,1.3216400450017485,a_ECM有効
2,GDP,2020,2,1.3413318831377419,a_ECM有効
2,GDP,2020,3,1.3516531847400648,a_ECM有効
2,GDP,2020,4,1.3533021856968919,a_ECM有効
2,CP,2018,1,-1.0194758370829504e-06,a_ECM有効
2,CP,2018,2,0.13504233506378416,a_ECM有効
2,CP,2018,3,0.3559999917640555,a_ECM有効
2,CP,2018,4,0.43551846511282744,a_ECM有効
2,CP,2019,1,0.4719174834593609,a_ECM有効
2,CP,2019,2,0.49111123805289925,a_ECM有効
2,CP,2019,3,0.506085975470949,a_ECM有効
2,CP,2019,4,0.5437458577716603,a_ECM有効
2,CP,2020,1,0.5686768011765819,a_ECM有効
2,CP,2020,2,0.5983422984595643,a_ECM有効
2,CP,2020,3,0.5740750441187936,a_ECM有効
2,CP,2020,4,0.5737753562237158,a_ECM有効
2,IFP,2018,1,0.004718592425456691,a_ECM有効
2,IFP,2018,2,0.03295023542970732,a_ECM有効
2,IFP,2018,3,0.09490496846813468,a_ECM有効
2,IFP,2018,4,0.17203785497581503,a_ECM有効
2,IFP,2019,1,0.23513299292845513,a_ECM有効
2,IFP,2019,2,0.26583133306292694,a_ECM有効
2,IFP,2019,3,0.273229084585358,a_ECM有効
2,IFP,2019,4,0.2766066812479817,a_ECM有効
2,IFP,2020,1,0.27931059650114776,a_ECM有効
2,IFP,2020,2,0.2829617363024006,a_ECM有効
2,IFP,2020,3,0.28708911623505085,a_ECM有効
2,IFP,2020,4,0.292437171660187,a_ECM有効
2,IHP,2018,1,0.11684346282632152,a_ECM有効
2,IHP,2018,2,0.2013427925098954,a_ECM有効
2,IHP,2018,3,0.38622921922413234,a_ECM有効
2,IHP,2018,4,0.5881260076282313,a_ECM有効
2,IHP,2019,1,0.7872987445004531,a_ECM有効
2,IHP,2019,2,1.0703380458831457,a_ECM有効
2,IHP,2019,3,1.3023960129528778,a_ECM有効
2,IHP,2019,4,1.562488455829536,a_ECM有効
2,IHP,2020,1,1.7664971067911317,a_ECM有効
2,IHP,2020,2,1.9406180349838875,a_ECM有効
2,IHP,2020,3,2.14168705185227,a_ECM有効
2,IHP,2020,4,2.3027712268122835,a_ECM有効
2,IG,2018,1,20.13705078926069,a_ECM有効
2,IG,2018,2,19.969263808519955,a_ECM有効
2,IG,2018,3,20.021476747672608,a_ECM有効
2,IG,2018,4,20.266493376985718,a_ECM有効
2,IG,2019,1,19.88982968719155,a_ECM有効
2,IG,2019,2,19.642106043176643,a_ECM有効
2,IG,2019,3,19.802825653152656,a_ECM有効
2,IG,2019,4,19.297152834693378,a_ECM有効
2,IG,2020,1,19.50493552467045,a_ECM有効
2,IG,2020,2,16.82615415495785,a_ECM有効
2,IG,2020,3,18.024557849947676,a_ECM有効
2,IG,2020,4,18.292137765448757,a_ECM有効
2,CG,2018,1,0.0,a_ECM有効
2,CG,2018,2,0.030322418673733864,a_ECM有効
2,CG,2018,3,0.06084542752402555,a_ECM有効
2,CG,2018,4,0.09106174171331638,a_ECM有効
2,CG,2019,1,0.12026828431404013,a_ECM有効
2,CG,2019,2,0.14844204721455867,a_ECM有効
2,CG,2019,3,0.17788977421486774,a_ECM有効
2,CG,2019,4,0.2054120720593966,a_ECM有効
2,CG,2020,1,0.23281130269101613,a_ECM有効
2,CG,2020,2,0.2617522826233287,a_ECM有効
2,CG,2020,3,0.2833148176208722,a_ECM有効
2,CG,2020,4,0.30950695546159146,a_ECM有効
2,XGS,2018,1,0.0,a_ECM有効
2,XGS,2018,2,-4.883834225921646e-07,a_ECM有効
2,XGS,2018,3,9.347572222928591e-05,a_ECM有効
2,XGS,2018,4,-3.677078774799725e-05,a_ECM有効
2,XGS,2019,1,-0.00042668981171667397,a_ECM有効
2,XGS,2019,2,-0.0012142738526454977,a_ECM有効
2,XGS,2019,3,-0.0025823198284258275,a_ECM有効
2,XGS,2019,4,-0.00467624768538677,a_ECM有効
2,XGS,2020,1,-0.007517714932736563,a_ECM有効
2,XGS,2020,2,-0.01109842702629038,a_ECM有効
2,XGS,2020,3,-0.015328775002487749,a_ECM有効
2,XGS,2020,4,-0.02007242031315526,a_ECM有効
2,MGS,2018,1,0.12055944064210955,a_ECM有効
2,MGS,2018,2,0.2572948583780432,a_ECM有効
2,MGS,2018,3,0.5514714727008041,a_ECM有効
2,MGS,2018,4,0.7898348799474153,a_ECM有効
2,MGS,2019,1,0.8965248148963934,a_ECM有効
2,MGS,2019,2,0.9565177585716178,a_ECM有効
2,MGS,2019,3,1.0048523872370874,a_ECM有効
2,MGS,2019,4,1.0711588326607124,a_ECM有効
2,MGS,2020,1,1.136183859269635,a_ECM有効
2,MGS,2020,2,1.1872003040825696,a_ECM有効
2,MGS,2020,3,1.2137005986319727,a_ECM有効
2,MGS,2020,4,1.2164000775831685,a_ECM有効
2,GDPD,2018,1,4.032143209820292,a_ECM有効
2,GDPD,2018,2,0.23667679029226552,a_ECM有効
2,GDPD,2018,3,0.4012890313029267,a_ECM有効
2,GDPD,2018,4,0.10472092500156849,a_ECM有効
2,GDPD,2019,1,0.13535617073220263,a_ECM有効
2,GDPD,2019,2,0.1071483863200029,a_ECM有効
2,GDPD,2019,3,0.05954534839205994,a_ECM有効
2,GDPD,2019,4,0.10145893720103594,a_ECM有効
2,GDPD,2020,1,0.09431523790882101,a_ECM有効
2,GDPD,2020,2,0.07182589981250231,a_ECM有効
2,GDPD,2020,3,0.0429576239191789,a_ECM有効
2,GDPD,2020,4,0.00661888237121655,a_ECM有効
2,PGDP,2018,1,0.044055147893429236,a_ECM有効
2,PGDP,2018,2,0.07625218996605287,a_ECM有効
2,PGDP,2018,3,0.11462911550232935,a_ECM有効
2,PGDP,2018,4,0.1664035544067355,a_ECM有効
2,PGDP,2019,1,0.22638322910311093,a_ECM有効
2,PGDP,2019,2,0.30183013484839094,a_ECM有効
2,PGDP,2019,3,0.38529311311570336,a_ECM有効
2,PGDP,2019,4,0.4634588629260916,a_ECM有効
2,PGDP,2020,1,0.5455928044699521,a_ECM有効
2,PGDP,2020,2,0.6327144682821029,a_ECM有効
2,PGDP,2020,3,0.7051449732802473,a_ECM有効
2,PGDP,2020,4,0.7899320612477112,a_ECM有効
2,PCP,2018,1,2.63879917916654e-06,a_ECM有効
2,PCP,2018,2,0.007957588778095825,a_ECM有効
2,PCP,2018,3,0.032141795154139174,a_ECM有効
2,PCP,2018,4,0.0762779815678849,a_ECM有効
2,PCP,2019,1,0.13772610434135135,a_ECM有効
2,PCP,2019,2,0.20726016790371116,a_ECM有効
2,PCP,2019,3,0.28044120599126643,a_ECM有効
2,PCP,2019,4,0.3559731432490443,a_ECM有効
2,PCP,2020,1,0.4333562224783316,a_ECM有効
2,PCP,2020,2,0.5122794247888862,a_ECM有効
2,PCP,2020,3,0.5926705058095783,a_ECM有効
2,PCP,2020,4,0.6745678565832192,a_ECM有効
2,PIFP,2018,1,0.16264337062883438,a_ECM有効
2,PIFP,2018,2,0.23394560837946,a_ECM有効
2,PIFP,2018,3,0.31159573279628816,a_ECM有効
2,PIFP,2018,4,0.36885883911002004,a_ECM有効
2,PIFP,2019,1,0.445251520519685,a_ECM有効
2,PIFP,2019,2,0.5167298748447013,a_ECM有効
2,PIFP,2019,3,0.5926272033831781,a_ECM有効
2,PIFP,2019,4,0.6603942626280279,a_ECM有効
2,PIFP,2020,1,0.7390931189552807,a_ECM有効
2,PIFP,2020,2,0.8020925148453983,a_ECM有効
2,PIFP,2020,3,0.8864565806552926,a_ECM有効
2,PIFP,2020,4,0.9652964954093957,a_ECM有効
2,PIHP,2018,1,-0.00740150761342484,a_ECM有効
2,PIHP,2018,2,-0.001697536937972366,a_ECM有効
2,PIHP,2018,3,0.023412908847020297,a_ECM有効
2,PIHP,2018,4,0.06956730266196587,a_ECM有効
2,PIHP,2019,1,0.13974194945718388,a_ECM有効
2,PIHP,2019,2,0.21690085647043666,a_ECM有効
2,PIHP,2019,3,0.29878814969717116,a_ECM有効
2,PIHP,2019,4,0.38118116690957216,a_ECM有効
2,PIHP,2020,1,0.4665105462248187,a_ECM有効
2,PIHP,2020,2,0.5523008608147473,a_ECM有効
2,PIHP,2020,3,0.6397370954071446,a_ECM有効
2,PIHP,2020,4,0.726410128361743,a_ECM有効
2,PXGS,2018,1,-5.292256177735766e-06,a_ECM有効
2,PXGS,2018,2,0.0009740267518321133,a_ECM有効
2,PXGS,2018,3,0.006932444915142,a_ECM有効
2,PXGS,2018,4,0.014439120716591702,a_ECM有効
2,PXGS,2019,1,0.025201833479315816,a_ECM有効
2,PXGS,2019,2,0.03964596369687712,a_ECM有効
2,PXGS,2019,3,0.05794369741483063,a_ECM有効
2,PXGS,2019,4,0.07944877401542261,a_ECM有効
