scenario,variable,year,value_repro,value_paper,diff
3,GDPV,2018,1.1384645575928443,1.14,-0.0015354424071556405
3,GDPV,2019,1.3455258923738722,1.35,-0.004474107626127877
3,GDPV,2020,1.5193399209027014,1.52,-0.0006600790972985937
3,IFP,2018,-0.12397576156015222,-0.12,-0.0039757615601522245
3,IFP,2019,-0.6225268902424946,-0.62,-0.0025268902424946393
3,IFP,2020,-1.1628175622513033,-1.16,-0.0028175622513033627
3,IFPV,2018,0.136015030452441,0.13,0.006015030452441006
3,IFPV,2019,-0.09587529094884362,-0.1,0.004124709051156389
3,IFPV,2020,-0.36878849154230176,-0.37,0.0012115084576982404
3,IG,2018,19.40987749289344,19.41,-0.00012250710656047659
3,IG,2019,18.591723845054666,18.59,0.0017238450546663842
3,IG,2020,16.679395632245452,16.67,0.009395632245450258
3,IGV,2018,19.687306118837938,19.69,-0.0026938811620631498
3,IGV,2019,19.21625083031656,19.22,-0.0037491696834379695
3,IGV,2020,17.6719607028205,17.67,0.0019607028204973176
3,IHP,2018,0.1935418315464843,0.2,-0.006458168453515711
3,IHP,2019,0.4063837484397703,0.42,-0.013616251560229664
3,IHP,2020,0.38495329295382685,0.41,-0.025046707046173122
3,IHPV,2018,0.206123231411931,0.21,-0.003876768588068985
3,IHPV,2019,0.6337537088801859,0.65,-0.016246291119814127
3,IHPV,2020,0.9083029514573071,0.93,-0.021697048542692943
3,KFP,2018,-0.007270258114058792,-0.01,0.0027297418859412084
3,KFP,2019,-0.0539464808669593,-0.05,-0.003946480866959298
3,KFP,2020,-0.1596119863790546,-0.16,0.0003880136209453988
3,KG,2018,0.42830531709195374,0.43,-0.0016946829080462522
3,KG,2019,1.0766396063252026,1.08,-0.003360393674797457
3,KG,2020,1.6575144676663267,1.66,-0.0024855323336732127
3,KHP,2018,0.004902377263138469,0.0,0.004902377263138469
3,KHP,2019,0.021980663703891068,0.02,0.0019806637038910675
3,KHP,2020,0.04121333962588403,0.04,0.001213339625884026
3,LE,2018,0.22103156869663354,0.23,-0.00896843130336647
3,LE,2019,0.22571911693576308,0.25,-0.024280883064236924
3,LE,2020,0.16218183574889244,0.19,-0.027818164251107558
3,LF,2018,0.1890525136314547,0.2,-0.010947486368545312
3,LF,2019,0.1829463043088786,0.21,-0.0270536956911214
3,LF,2020,0.11818351814278372,0.15,-0.03181648185721628
3,LH,2018,0.2825956664305629,0.28,0.0025956664305628596
3,LH,2019,0.27803766046844425,0.28,-0.001962339531555779
3,LH,2020,0.23245604872910164,0.25,-0.01754395127089836
3,M2CD,2018,0.6732247428642368,0.68,-0.006775257135763213
3,M2CD,2019,0.5537805346375491,0.57,-0.01621946536245089
3,M2CD,2020,0.7066610124373929,0.72,-0.013338987562607096
3,MGS,2018,0.3935299979898721,0.38,0.013529997989872089
3,MGS,2019,0.8308630613879098,0.83,0.0008630613879098137
3,MGS,2020,0.8269119980983008,0.85,-0.02308800190169913
3,MGSV,2018,0.3551934684335234,0.36,-0.004806531566476591
3,MGSV,2019,0.7143688772925649,0.74,-0.02563112270743506
3,MGSV,2020,0.6600624120857712,0.71,-0.049937587914228754
3,NIV,2018,1.4261780543360747,1.43,-0.0038219456639252414
3,NIV,2019,1.4816914881779109,1.5,-0.018308511822089146
3,NIV,2020,1.3496601182007406,1.4,-0.0503398817992593
3,PCP,2018,0.021669397560658554,0.02,0.0016693975606585539
3,PCP,2019,0.21737533718271806,0.22,-0.0026246628172819364
3,PCP,2020,0.48554591545775794,0.48,0.005545915457757955
3,PERR,2018,-0.7343475772466377,-0.69,-0.04434757724663774
3,PERR,2019,-1.8676935764694846,-1.69,-0.1776935764694847
3,PERR,2020,-3.384370726849048,-3.06,-0.3243707268490481
3,PGDP,2018,0.09320726462614393,0.09,0.0032072646261439297
3,PGDP,2019,0.31001228088427535,0.3,0.01001228088427536
