scenario,variable,year,value_repro,value_paper,diff
2,CG,2019,0.16300304445071023,0.16,0.0030030444507102294
2,CG,2020,0.27184633959917437,0.26,0.01184633959917436
2,CGPI,2018,0.05263436129563093,0.05,0.0026343612956309242
2,CGPI,2019,0.21830541248447077,0.21,0.008305412484470781
2,CGPI,2020,0.42862523896859406,0.41,0.018625238968594082
2,CGV,2018,0.05578418836550969,0.05,0.005784188365509688
2,CGV,2019,0.3117406877625406,0.3,0.011740687762540614
2,CGV,2020,0.6771441009713552,0.65,0.027144100971355223
2,CP,2018,0.2315791724766203,0.23,0.0015791724766202886
2,CP,2019,0.5025731476296202,0.5,0.0025731476296202427
2,CP,2020,0.5773445246061104,0.57,0.0073445246061104585
2,CPV,2018,0.260788423925401,0.26,0.0007884239254010161
2,CPV,2019,0.7491681983382958,0.75,-0.0008318016617041568
2,CPV,2020,1.1336977715002583,1.14,-0.006302228499741602
2,CUX,2018,2.0238498542676675,2.06,-0.03615014573233255
2,CUX,2019,2.3894143828693757,2.23,0.1594143828693757
2,CUX,2020,2.67298931882346,2.09,0.5829893188234601
2,FXS,2018,0.0038421617903766636,0.0,0.0038421617903766636
2,FXS,2019,0.02214311583114137,0.02,0.0021431158311413685
2,FXS,2020,0.05808320217203233,0.06,-0.0019167978279676645
2,GDP,2018,1.1094503201999784,1.12,-0.01054967980002175
2,GDP,2019,1.2635352872542305,1.27,-0.006464712745769541
2,GDP,2020,1.3414710494697946,1.33,0.011471049469794492
2,GDPD,2018,1.1936182076241106,1.2,-0.006381792375889317
2,GDPD,2019,0.10063192950668429,0.09,0.01063192950668429
2,GDPD,2020,0.053650618708805276,0.03,0.023650618708805277
2,GDPGAP,2018,0.9875474964193331,0.99,-0.0024525035806668427
2,GDPGAP,2019,1.0712848994371056,1.1,-0.028715100562894502
2,GDPGAP,2020,1.0607616477480315,1.1,-0.03923835225196859
2,GDPPOT,2018,0.13661519109220976,0.13,0.00661519109220976
2,GDPPOT,2019,0.19569428101989805,0.16,0.03569428101989805
2,GDPPOT,2020,0.23480533205890164,0.18,0.054805332058901646
2,GDPV,2018,1.2109298891211928,1.22,-0.009070110878807158
2,GDPV,2019,1.6121158235603728,1.61,0.002115823560372654
2,GDPV,2020,2.0186724151825652,1.99,0.028672415182565247
2,IFP,2018,0.07615260641009591,0.08,-0.0038473935899040884
2,IFP,2019,0.2626788162471805,0.27,-0.007321183752819538
2,IFP,2020,0.2853760394318783,0.29,-0.004623960568121699
2,IFPV,2018,0.34566245395183937,0.35,-0.004337546048160612
2,IFPV,2019,0.8178383247319898,0.87,-0.05216167526801019
2,IFPV,2020,1.1358742034405789,1.24,-0.10412579655942111
2,IG,2018,20.098571180609742,20.08,0.01857118060974372
2,IG,2019,19.65797855455356,19.74,-0.08202144544643986
2,IG,2020,18.161946323756183,18.13,0.031946323756184114
2,IGV,2018,20.389951644430287,20.38,0.009951644430287843
2,IGV,2019,20.324485507492867,20.46,-0.13551449250713432
2,IGV,2020,19.240043661767686,19.32,-0.0799563382323143
2,IHP,2018,0.3230031852353765,0.24,0.08300318523537653
2,IHP,2019,1.1797545637888873,0.54,0.6397545637888873
2,IHP,2020,2.0352423926887466,0.63,1.4052423926887467
2,IHPV,2018,0.3440956420788732,0.26,0.08409564207887321
2,IHPV,2019,1.4422163341138217,0.81,0.6322163341138216
2,IHPV,2020,2.643749617449381,1.25,1.393749617449381
2,KFP,2018,0.0036831183731156347,0.0,0.0036831183731156347
2,KFP,2019,0.027867921234464577,0.03,-0.0021320787655354223
2,KFP,2020,0.056384083878990854,0.06,-0.003615916121009144
2,KG,2018,0.44093854684956746,0.44,0.0009385468495674565
2,KG,2019,1.1231704230324324,1.12,0.0031704230324323124
2,KG,2020,1.751380697326399,1.75,0.0013806973263990052
2,KHP,2018,0.007570969198084088,0.01,-0.0024290308019159126
2,KHP,2019,0.04978096514154373,0.03,0.019780965141543733
2,KHP,2020,0.13302915788231395,0.06,0.07302915788231396
2,LE,2018,0.26138611551288493,0.25,0.011386115512884931
2,LE,2019,0.3644531710874699,0.31,0.05445317108746989
2,LE,2020,0.41753409245469664,0.32,0.09753409245469663
